#{"t_start": 1733087430.6528745, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
435.0,648,50523.413996
580.0,814,50528.837434
425.0,521,50532.326793
420.0,518,50535.814812
405.0,555,50539.528735
320.0,606,50543.577942
425.0,533,50547.13826
535.0,594,50551.110395
465.0,585,50555.005825
550.0,595,50558.99201
260.0,512,50562.435091
315.0,426,50565.286845
170.0,395,50567.95239
320.0,505,50571.343642
470.0,628,50575.554273
240.0,472,50578.725169
420.0,521,50582.235365
405.0,539,50585.846002
405.0,543,50589.495602
450.0,562,50593.268058
470.0,568,50597.073749
230.0,376,50599.601267
470.0,588,50603.532137
545.0,605,50607.573479
470.0,588,50611.529915
125.0,293,50613.494716
395.0,546,50617.173834
320.0,484,50620.451508
240.0,467,50623.593461
500.0,639,50627.905685
420.0,567,50631.749156
800.0,1002,50638.472427
435.0,579,50642.351245
585.0,755,50647.404313
680.0,1095,50654.733424
450.0,543,50658.358926
315.0,475,50661.555584
230.0,371,50664.041172
135.0,296,50666.025119
495.0,582,50669.923345
320.0,520,50673.415979
345.0,463,50676.535597
435.0,542,50680.184739
590.0,937,50686.452897
525.0,807,50691.878207
425.0,545,50695.545365
320.0,494,50698.885712
580.0,807,50704.339736
450.0,625,50708.54581
315.0,559,50712.320749
140.0,284,50714.247978
610.0,968,50720.783981
580.0,824,50726.328958
365.0,595,50730.34687
425.0,574,50734.211282
470.0,575,50738.106778
330.0,471,50741.303014
435.0,572,50745.163876
505.0,643,50749.528928
320.0,423,50752.375515
450.0,548,50756.073811
600.0,997,50762.788829
240.0,452,50765.864141
285.0,451,50768.895413
425.0,527,50772.456977
440.0,628,50776.691156
555.0,857,50782.466304
495.0,590,50786.457734
140.0,268,50788.243293
470.0,583,50792.184064
425.0,743,50797.168748
425.0,606,50801.270959
390.0,541,50804.912506
420.0,563,50808.709271
405.0,709,50813.482392
285.0,579,50817.410868
80.0,275,50819.283977
455.0,587,50823.223974
320.0,439,50826.205757
515.0,600,50830.258416
450.0,568,50834.098998
610.0,983,50840.722306
320.0,481,50843.95563
510.0,663,50848.412027
425.0,695,50853.103864
195.0,369,50855.600228
525.0,661,50860.061512
405.0,555,50863.8101
420.0,683,50868.433762
330.0,507,50871.859464
290.0,567,50875.68037
175.0,292,50877.648965
555.0,818,50883.149516
345.0,525,50886.67305
470.0,602,50890.687286
575.0,813,50896.121955
610.0,956,50902.489442
585.0,997,50909.125499
540.0,634,50913.367803
575.0,813,50918.862159
670.0,587,50922.820292
525.0,736,50927.780166
110.0,264,50929.572833
470.0,570,50933.381739
405.0,710,50938.118702
435.0,574,50941.978189
575.0,856,50947.693312
545.0,646,50952.002198
260.0,427,50954.862491
330.0,424,50957.705971
405.0,632,50961.962287
435.0,541,50965.605845
500.0,583,50969.5456
580.0,982,50976.182933
555.0,1032,50983.12478
320.0,430,50986.019943
120.0,278,50987.91284
320.0,428,50990.803175
155.0,286,50992.732853
495.0,707,50997.515271
330.0,463,51000.662271
450.0,589,51004.65237
320.0,419,51007.487699
495.0,602,51011.541994
345.0,440,51014.520783
260.0,376,51017.0629
345.0,491,51020.383581
420.0,578,51024.253972
600.0,964,51030.739433
510.0,591,51034.7207
95.0,265,51036.509341
170.0,285,51038.462516
320.0,519,51041.933202
525.0,581,51045.848941
345.0,503,51049.226715
420.0,517,51052.730173
285.0,399,51055.424197
315.0,472,51058.620164
420.0,530,51062.198545
345.0,452,51065.246808
555.0,846,51070.923727
455.0,650,51075.324071
470.0,581,51079.253988
130.0,296,51081.265172
510.0,577,51085.169509
210.0,317,51087.343451
315.0,419,51090.165542
470.0,612,51094.329775
470.0,592,51098.343948
365.0,513,51101.816736
610.0,1185,51109.821995
390.0,531,51113.425416
320.0,431,51116.354156
315.0,428,51119.260863
135.0,279,51121.15965
315.0,724,51126.054798
435.0,589,51130.039015
315.0,433,51132.986591
550.0,680,51137.58999
330.0,491,51140.914417
510.0,611,51145.073759
540.0,821,51150.630094
315.0,435,51153.583855
130.0,295,51155.595116
740.0,1243,51164.006648
555.0,874,51169.907749
695.0,891,51175.934232
540.0,631,51180.205221
425.0,696,51184.914633
365.0,520,51188.453768
420.0,525,51192.031269
420.0,548,51195.763642
330.0,532,51199.383341
440.0,582,51203.309592
520.0,631,51207.593844
365.0,464,51210.732913
425.0,592,51214.718175
320.0,534,51218.337956
500.0,595,51222.357573
790.0,1235,51230.717673
450.0,596,51234.768655
495.0,606,51238.875762
420.0,546,51242.549923
425.0,538,51246.189523
435.0,606,51250.261893
195.0,355,51252.673603
230.0,336,51254.937827
425.0,519,51258.456569
525.0,656,51262.889431
170.0,284,51264.812612
320.0,479,51268.027488
755.0,829,51273.614423
495.0,565,51277.417191
255.0,424,51280.286258
465.0,626,51284.514043
455.0,526,51288.047687
285.0,456,51291.147326
525.0,997,51297.862662
135.0,285,51299.78757
445.0,675,51304.34488
450.0,603,51308.41295
650.0,581,51312.330229
165.0,341,51314.62398
320.0,436,51317.566248
155.0,373,51320.099797
330.0,496,51323.454271
470.0,591,51327.424805
555.0,826,51332.999031
420.0,564,51336.827776
210.0,359,51339.258444
520.0,592,51343.266277
495.0,590,51347.260783
555.0,617,51351.430051
500.0,644,51355.781461
135.0,280,51357.690013
585.0,849,51363.45297
440.0,629,51367.718317
420.0,523,51371.245195
475.0,605,51375.322546
320.0,424,51378.187443
575.0,1061,51385.317233
435.0,544,51388.995661
585.0,794,51394.349075
525.0,620,51398.520419
320.0,443,51401.522534
510.0,601,51405.594044
435.0,539,51409.208618
315.0,486,51412.496685
640.0,741,51417.477261
495.0,594,51421.500301
450.0,588,51425.448017
495.0,606,51429.52948
330.0,535,51433.138309
345.0,422,51435.971208
500.0,596,51439.998055
315.0,497,51443.367153
495.0,600,51447.417797
425.0,521,51450.937
605.0,835,51456.560728
240.0,412,51459.358178
350.0,537,51462.971684
345.0,504,51466.365041
470.0,592,51470.351898
535.0,602,51474.406266
595.0,955,51480.817069
470.0,524,51484.352601
320.0,484,51487.596571
465.0,611,51491.721549
315.0,439,51494.687403
575.0,801,51500.061047
435.0,497,51503.391906
530.0,597,51507.404614
575.0,803,51512.834493
470.0,635,51517.11467
315.0,428,51520.011741
420.0,699,51524.723878
345.0,615,51528.863271
800.0,817,51534.371483
420.0,513,51537.820769
470.0,581,51541.743947
400.0,560,51545.529311
525.0,627,51549.76224
770.0,799,51555.144892
610.0,1067,51562.306416
495.0,594,51566.307396
105.0,291,51568.269496
365.0,623,51572.466615
315.0,484,51575.730477
610.0,975,51582.282178
515.0,998,51589.007106
240.0,394,51591.662424
600.0,999,51598.352731
420.0,528,51601.906521
315.0,432,51604.808534
240.0,389,51607.436553
345.0,451,51610.493762
95.0,259,51612.250869
495.0,636,51616.540834
390.0,538,51620.179987
555.0,705,51624.90801
390.0,610,51629.045687
555.0,828,51634.633003
760.0,844,51640.326937
650.0,639,51644.648212
575.0,921,51650.832155
530.0,590,51654.813888
575.0,959,51661.272968
705.0,1081,51668.536584
470.0,598,51672.579368
80.0,280,51674.478206
405.0,617,51678.623098
435.0,530,51682.218356
520.0,640,51686.534303
475.0,612,51690.673525
230.0,397,51693.347851
450.0,585,51697.292128
195.0,387,51699.926377
175.0,291,51701.8866
450.0,625,51706.095184
315.0,480,51709.353726
525.0,1018,51716.201074
755.0,882,51722.162011
315.0,451,51725.22851
765.0,798,51730.628191
170.0,284,51732.552389
175.0,289,51734.509593
315.0,425,51737.411617
315.0,475,51740.599194
470.0,619,51744.821432
175.0,289,51746.781209
130.0,267,51748.604966
420.0,527,51752.188281
510.0,578,51756.094343
370.0,551,51759.838791
90.0,251,51761.552982
315.0,473,51764.756816
230.0,330,51767.006878
315.0,471,51770.200246
525.0,579,51774.126231
345.0,524,51777.661126
125.0,303,51779.733538
580.0,779,51785.00338
500.0,604,51789.082819
530.0,598,51793.124984
615.0,952,51799.561257
435.0,580,51803.485428
345.0,483,51806.758219
315.0,419,51809.595564
520.0,706,51814.347562
435.0,528,51817.929309
755.0,760,51823.087818
525.0,599,51827.166745
565.0,873,51833.094211
425.0,555,51836.860015
425.0,588,51840.853095
315.0,490,51844.154055
475.0,589,51848.16472
345.0,514,51851.637322
435.0,580,51855.588816
495.0,574,51859.481807
520.0,608,51863.600771
320.0,432,51866.531897
420.0,528,51870.119844
345.0,508,51873.558068
495.0,635,51877.837594
260.0,378,51880.424333
150.0,295,51882.444126
470.0,594,51886.441222
320.0,492,51889.783592
315.0,490,51893.107749
425.0,583,51897.046856
415.0,660,51901.507086
95.0,279,51903.407809
540.0,604,51907.486696
315.0,506,51910.913678
530.0,640,51915.205254
120.0,265,51916.999039
125.0,290,51918.956201
420.0,522,51922.501653
315.0,464,51925.629159
495.0,590,51929.610683
470.0,559,51933.411965
470.0,602,51937.51191
420.0,481,51940.774664
245.0,408,51943.530078
250.0,371,51946.03842
470.0,605,51950.138945
555.0,894,51956.192306
320.0,428,51959.104172
420.0,497,51962.467805
470.0,594,51966.460347
495.0,599,51970.520208
680.0,1011,51977.287848
155.0,312,51979.390428
505.0,799,51984.736139
175.0,287,51986.68188
365.0,533,51990.269771
515.0,634,51994.557991
420.0,537,51998.175315
315.0,478,52001.407559
800.0,1126,52008.950076
575.0,1064,52016.106616
140.0,266,52017.920086
315.0,482,52021.157309
440.0,614,52025.307717
185.0,366,52027.771154
260.0,352,52030.163092
555.0,772,52035.352398
155.0,290,52037.336634
515.0,815,52042.811781
520.0,644,52047.150349
470.0,580,52051.052688
395.0,577,52054.97593
260.0,365,52057.435489
315.0,433,52060.344036
470.0,580,52064.225538
345.0,456,52067.260759
520.0,596,52071.244297
180.0,298,52073.26225
345.0,442,52076.2284
260.0,373,52078.733346
345.0,522,52082.250928
140.0,263,52084.018813
230.0,359,52086.412086
315.0,491,52089.699903
170.0,283,52091.618582
470.0,593,52095.586791
320.0,422,52098.401563
315.0,419,52101.195998
315.0,440,52104.143492
545.0,1052,52111.162682
465.0,701,52115.884355
485.0,602,52119.925424
495.0,571,52123.773598
555.0,770,52128.935921
175.0,305,52131.01876
470.0,595,52135.013229
330.0,443,52138.009146
605.0,1228,52146.246373
110.0,287,52148.195973
260.0,517,52151.700103
470.0,577,52155.574051
555.0,805,52160.969409
465.0,658,52165.352431
435.0,558,52169.100595
230.0,373,52171.596755
315.0,519,52175.073108
320.0,514,52178.504527
425.0,577,52182.362055
425.0,582,52186.277134
595.0,814,52191.717032
90.0,275,52193.567528
120.0,275,52195.423837
140.0,268,52197.220637
315.0,527,52200.764354
125.0,275,52202.595003
470.0,600,52206.593686
420.0,524,52210.089916
215.0,435,52212.998895
345.0,503,52216.379919
420.0,645,52220.703297
450.0,614,52224.811403
420.0,579,52228.670537
440.0,619,52232.812902
465.0,683,52237.383703
315.0,471,52240.555936
470.0,598,52244.558457
510.0,609,52248.64179
330.0,479,52251.85963
515.0,586,52255.791583
585.0,778,52260.986094
530.0,592,52264.948291
390.0,553,52268.656722
585.0,888,52274.587949
540.0,680,52279.152699
670.0,586,52283.083947
495.0,587,52287.03486
910.0,1062,52294.128381
90.0,262,52295.903508
570.0,986,52302.473279
465.0,676,52306.98813
420.0,589,52310.936223
395.0,606,52314.995586
320.0,477,52318.192548
435.0,591,52322.181909
280.0,489,52325.500105
420.0,585,52329.444872
345.0,507,52332.875655
435.0,607,52337.000106
315.0,425,52339.875842
670.0,589,52343.869181
195.0,386,52346.498044
150.0,293,52348.487334
395.0,562,52352.316441
435.0,607,52356.416922
185.0,370,52358.95386
210.0,384,52361.570663
435.0,597,52365.609349
420.0,643,52369.969383
170.0,282,52371.874757
495.0,643,52376.233669
400.0,616,52380.413433
155.0,302,52382.472727
775.0,942,52388.839074
400.0,535,52392.458976
495.0,596,52396.498051
585.0,849,52402.2254
530.0,591,52406.223165
425.0,574,52410.112375
580.0,969,52416.69213
500.0,658,52421.159579
415.0,1043,52428.238413
435.0,517,52431.762999
105.0,281,52433.66986
420.0,549,52437.406751
440.0,749,52442.47044
105.0,270,52444.287915
430.0,544,52447.96714
360.0,460,52451.080491
315.0,473,52454.300827
405.0,596,52458.33717
485.0,622,52462.539179
85.0,263,52464.337252
450.0,728,52469.285912
215.0,441,52472.273518
395.0,601,52476.355074
375.0,616,52480.541836
435.0,598,52484.595945
365.0,550,52488.326851
420.0,484,52491.605959
315.0,440,52494.586338
435.0,549,52498.316579
470.0,600,52502.40429
500.0,657,52506.843875
540.0,938,52513.178198
395.0,611,52517.334035
125.0,274,52519.195331
450.0,628,52523.457378
570.0,600,52527.520141
545.0,662,52531.993622
445.0,547,52535.705812
425.0,572,52539.584093
435.0,576,52543.489439
470.0,633,52547.771802
60.0,276,52549.640988
315.0,479,52552.910737
470.0,618,52557.082007
425.0,557,52560.863767
470.0,633,52565.135594
495.0,593,52569.160231
520.0,580,52573.112991
550.0,655,52577.557081
470.0,585,52581.51143
105.0,266,52583.324095
525.0,937,52589.668209
135.0,281,52591.580237
465.0,610,52595.723336
500.0,587,52599.692163
960.0,984,52606.340544
510.0,1074,52613.60386
365.0,576,52617.516711
390.0,625,52621.746975
420.0,553,52625.491085
485.0,665,52630.011907
445.0,675,52634.561382
135.0,282,52636.488273
90.0,257,52638.222991
435.0,538,52641.875743
315.0,432,52644.821676
435.0,583,52648.77897
285.0,487,52652.095219
315.0,467,52655.274145
640.0,637,52659.597581
470.0,606,52663.704091
330.0,448,52666.747161
625.0,580,52670.680307
345.0,438,52673.641544
580.0,1023,52680.554254
795.0,861,52686.369498
540.0,813,52691.853921
330.0,460,52694.961236
470.0,599,52699.026947
540.0,798,52704.429234
665.0,866,52710.280597
585.0,924,52716.531588
350.0,600,52720.600528
210.0,383,52723.218937
230.0,345,52725.563039
195.0,416,52728.389098
450.0,545,52732.086472
65.0,270,52733.941805
525.0,579,52737.875971
510.0,572,52741.738148
330.0,445,52744.745326
315.0,430,52747.64988
530.0,628,52751.924735
470.0,578,52755.865607
500.0,606,52759.970417
520.0,622,52764.170482
315.0,557,52767.944811
390.0,714,52772.774855
470.0,576,52776.685375
470.0,573,52780.548839
510.0,590,52784.539345
350.0,577,52788.476807
520.0,578,52792.39125
365.0,668,52796.901782
285.0,488,52800.192714
565.0,902,52806.240186
440.0,685,52810.816828
185.0,363,52813.244713
495.0,573,52817.082382
420.0,482,52820.299062
550.0,768,52825.404836
555.0,818,52830.880415
590.0,750,52835.883841
550.0,673,52840.418398
555.0,790,52845.705025
95.0,267,52847.509989
420.0,577,52851.381751
470.0,586,52855.32974
450.0,594,52859.347865
425.0,506,52862.779093
365.0,670,52867.293741
425.0,498,52870.656389
575.0,899,52876.642564
420.0,498,52880.015396
605.0,976,52886.57853
575.0,798,52891.957435
425.0,538,52895.599082
425.0,526,52899.150047
450.0,608,52903.253876
165.0,369,52905.755423
315.0,476,52908.964576
330.0,503,52912.343013
595.0,942,52918.681922
470.0,590,52922.658567
505.0,598,52926.683431
470.0,591,52930.672251
565.0,855,52936.409297
565.0,654,52940.826277
320.0,418,52943.641679
500.0,602,52947.713545
435.0,564,52951.519719
425.0,567,52955.348537
315.0,409,52958.103737
510.0,570,52961.921412
585.0,949,52968.312206
470.0,561,52972.083111
470.0,613,52976.223608
450.0,601,52980.265608
420.0,673,52984.811756
95.0,257,52986.553515
345.0,518,52990.043245
470.0,587,52994.016289
410.0,619,52998.181808
490.0,600,53002.217777
90.0,270,53004.036878
585.0,841,53009.735781
420.0,494,53013.056004
420.0,584,53016.98791
470.0,581,53020.907696
705.0,1074,53028.113684
500.0,584,53032.030324
495.0,581,53035.911631
240.0,429,53038.785253
260.0,397,53041.464499
495.0,593,53045.425659
420.0,683,53049.968609
470.0,657,53054.341982
320.0,421,53057.164358
470.0,582,53061.073892
505.0,597,53065.087023
420.0,575,53068.972615
315.0,457,53072.047514
210.0,371,53074.54457
575.0,986,53081.10164
475.0,632,53085.32352
95.0,273,53087.156656
505.0,657,53091.57406
470.0,603,53095.592845
620.0,528,53099.136882
140.0,273,53100.991334
260.0,512,53104.428896
570.0,754,53109.471124
680.0,980,53116.018354
510.0,588,53119.958081
135.0,280,53121.83829
440.0,497,53125.168353
315.0,487,53128.448935
530.0,851,53134.160656
470.0,578,53138.041919
575.0,875,53143.930444
520.0,670,53148.450001
365.0,596,53152.463436
470.0,619,53156.645795
490.0,540,53160.293655
590.0,905,53166.370147
530.0,588,53170.318332
330.0,500,53173.691864
475.0,581,53177.602135
435.0,611,53181.730443
605.0,995,53188.350002
470.0,588,53192.30682
500.0,599,53196.345828
470.0,612,53200.472791
450.0,571,53204.322932
320.0,415,53207.117949
425.0,512,53210.567111
505.0,597,53214.576786
555.0,837,53220.169942
935.0,1043,53227.159254
610.0,843,53232.821092
570.0,832,53238.449726
470.0,781,53243.764423
510.0,573,53247.686187
555.0,823,53253.292042
240.0,438,53256.263014
525.0,583,53260.223909
470.0,584,53264.207114
470.0,632,53268.519821
515.0,599,53272.613306
545.0,575,53276.545094
535.0,630,53280.838928
420.0,524,53284.418772
420.0,528,53288.02776
500.0,658,53292.525028
550.0,862,53298.391493
330.0,424,53301.285265
485.0,587,53305.277905
115.0,281,53307.201166
180.0,357,53309.646091
550.0,617,53313.877626
510.0,580,53317.837479
95.0,263,53319.634022
435.0,514,53323.15332
315.0,563,53327.016522
555.0,649,53331.442613
315.0,459,53334.578257
395.0,562,53338.40271
560.0,628,53342.689142
495.0,569,53346.568655
475.0,589,53350.607238
450.0,571,53354.494121
595.0,848,53360.286694
450.0,605,53364.443141
330.0,430,53367.392887
495.0,692,53372.127584
565.0,604,53376.267343
405.0,558,53380.09655
285.0,603,53384.213838
555.0,914,53390.445594
560.0,619,53394.686622
450.0,582,53398.666795
150.0,381,53401.263374
580.0,1008,53408.13397
500.0,671,53412.704121
530.0,578,53416.653018
575.0,880,53422.628902
575.0,912,53428.816009
575.0,1071,53436.057334
540.0,649,53440.502817
405.0,545,53444.210283
525.0,664,53448.759047
450.0,529,53452.3629
315.0,497,53455.753392
420.0,487,53459.096412
345.0,501,53462.511039
580.0,1037,53469.581114
565.0,988,53476.275516
595.0,949,53482.735278
320.0,425,53485.627564
320.0,539,53489.313995
470.0,578,53493.244476
420.0,577,53497.190444
420.0,522,53500.765505
485.0,656,53505.259163
330.0,517,53508.814338
500.0,635,53513.174681
520.0,597,53517.258187
320.0,657,53521.772263
125.0,282,53523.71138
390.0,591,53527.785899
475.0,577,53531.733008
405.0,578,53535.707564
440.0,686,53540.41012
320.0,455,53543.526294
545.0,901,53549.698038
425.0,487,53553.048063
475.0,663,53557.599186
420.0,565,53561.485514
585.0,870,53567.426913
530.0,639,53571.824768
240.0,395,53574.534243
270.0,479,53577.834862
320.0,433,53580.808655
470.0,569,53584.710814
425.0,575,53588.660479
525.0,579,53592.636697
780.0,850,53598.449249
495.0,694,53603.210003
495.0,793,53608.62651
315.0,471,53611.867197
405.0,550,53615.625647
580.0,838,53621.387865
440.0,578,53625.346137
560.0,616,53629.58057
525.0,643,53634.002105
320.0,470,53637.218999
500.0,571,53641.136683
540.0,696,53645.911524
555.0,861,53651.812229
330.0,515,53655.341163
575.0,1061,53662.587039
120.0,283,53664.537441
425.0,731,53669.556252
475.0,578,53673.495424
380.0,593,53677.57339
330.0,432,53680.539225
575.0,922,53686.854106
320.0,523,53690.45819
450.0,541,53694.17523
475.0,652,53698.653123
565.0,779,53703.987728
510.0,580,53707.965543
170.0,308,53710.085489
575.0,829,53715.758618
420.0,538,53719.467309
475.0,585,53723.472234
420.0,540,53727.16415
320.0,496,53730.575521
290.0,410,53733.382341
600.0,885,53739.447706
120.0,281,53741.374825
420.0,559,53745.220737
575.0,902,53751.381773
560.0,591,53755.440197
470.0,599,53759.542954
500.0,688,53764.266175
540.0,703,53769.065202
315.0,478,53772.357784
435.0,576,53776.304901
555.0,1037,53783.392602
150.0,282,53785.335832
420.0,555,53789.132854
440.0,622,53793.395596
450.0,648,53797.835484
420.0,503,53801.30314
575.0,936,53807.736715
470.0,623,53812.011765
320.0,423,53814.925114
475.0,593,53818.996158
525.0,606,53823.188035
240.0,431,53826.158324
315.0,432,53829.132546
555.0,847,53834.921887
555.0,652,53839.406999
360.0,650,53843.880585
180.0,370,53846.404715
315.0,563,53850.288693
425.0,593,53854.365117
390.0,544,53858.092966
555.0,801,53863.597435
565.0,953,53870.130706
315.0,447,53873.202321
430.0,565,53877.079255
755.0,931,53883.430853
600.0,1052,53890.579703
495.0,606,53894.727536
550.0,792,53900.163475
420.0,512,53903.67683
450.0,573,53907.599034
570.0,631,53911.935443
315.0,441,53914.953023
450.0,561,53918.817634
575.0,1149,53926.646027
630.0,1106,53934.195814
125.0,283,53936.1358
425.0,607,53940.292502
215.0,380,53942.89839
315.0,445,53945.943841
495.0,686,53950.657206
315.0,518,53954.193245
500.0,650,53958.657784
435.0,607,53962.804952
360.0,605,53966.980763
670.0,723,53971.914017
575.0,804,53977.422534
485.0,639,53981.811682
605.0,1010,53988.713197
215.0,391,53991.39013
470.0,631,53995.728683
790.0,835,54001.475441
465.0,653,54005.945818
435.0,522,54009.535932
985.0,1449,54019.456451
125.0,287,54021.43747
555.0,709,54026.29138
420.0,575,54030.23751
265.0,434,54033.207422
325.0,486,54036.540617
455.0,596,54040.631514
525.0,648,54045.087566
685.0,716,54049.978399
320.0,486,54053.279539
135.0,281,54055.186522
230.0,350,54057.580838
315.0,482,54060.86841
525.0,578,54064.822123
425.0,561,54068.65577
315.0,534,54072.304493
225.0,369,54074.808169
450.0,586,54078.775326
465.0,635,54083.112726
525.0,629,54087.401708
510.0,630,54091.678223
470.0,647,54096.083505
740.0,1053,54103.231073
470.0,561,54107.041465
130.0,291,54109.027119
515.0,605,54113.135607
485.0,614,54117.314441
215.0,369,54119.832051
215.0,370,54122.351753
125.0,271,54124.199883
420.0,601,54128.288708
475.0,594,54132.373118
175.0,285,54134.335696
555.0,864,54140.2586
95.0,258,54142.041743
485.0,594,54146.118391
470.0,562,54149.984268
225.0,443,54153.024536
195.0,395,54155.748
315.0,441,54158.773421
555.0,872,54164.729832
555.0,1039,54171.792118
320.0,441,54174.79473
210.0,393,54177.499545
420.0,557,54181.29566
470.0,586,54185.270351
420.0,540,54188.946107
230.0,445,54192.029677
515.0,640,54196.432173
600.0,972,54203.098557
345.0,522,54206.685322
605.0,891,54212.833687
450.0,608,54217.01317
125.0,267,54218.862133
230.0,363,54221.350727
575.0,948,54227.835999
435.0,530,54231.50144
225.0,440,54234.532394
465.0,586,54238.54218
610.0,1224,54246.891029
630.0,964,54253.485981
170.0,286,54255.46904
475.0,653,54259.953845
450.0,588,54263.988353
420.0,560,54267.839494
575.0,1107,54275.404548
600.0,847,54281.169508
215.0,470,54284.363892
555.0,634,54288.66113
600.0,979,54295.268131
315.0,485,54298.599692
690.0,926,54304.888561
575.0,927,54311.196438
135.0,271,54313.043575
330.0,441,54316.050596
260.0,458,54319.168133
555.0,835,54324.829133
555.0,764,54330.043026
580.0,827,54335.654192
455.0,583,54339.626358
320.0,491,54342.959107
440.0,686,54347.630929
600.0,1032,54354.618292
330.0,433,54357.566155
510.0,718,54362.451498
630.0,868,54368.368545
735.0,692,54373.081229
555.0,943,54379.465506
605.0,1081,54386.77858
500.0,650,54391.193114
330.0,461,54394.317142
510.0,596,54398.374736
315.0,432,54401.317701
330.0,515,54404.830897
230.0,375,54407.397749
260.0,360,54409.853154
470.0,597,54413.906012
465.0,649,54418.33115
315.0,555,54422.12483
420.0,515,54425.648981
260.0,510,54429.124108
540.0,721,54434.063973
470.0,542,54437.752761
555.0,719,54442.668052
185.0,380,54445.248127
775.0,944,54451.657119
450.0,601,54455.745198
135.0,287,54457.71376
405.0,617,54461.927108
475.0,589,54465.934029
500.0,663,54470.448656
450.0,556,54474.218599
365.0,442,54477.245776
425.0,511,54480.730475
725.0,961,54487.278818
315.0,607,54491.40515
330.0,461,54494.578735
315.0,469,54497.79922
315.0,474,54501.048415
330.0,547,54504.79652
315.0,476,54508.028716
455.0,666,54512.570952
330.0,515,54516.061122
440.0,710,54520.906357
555.0,708,54525.730356
495.0,720,54530.632688
540.0,853,54536.416637
70.0,266,54538.244076
315.0,497,54541.621592
555.0,648,54546.045491
485.0,843,54551.77115
315.0,513,54555.266064
315.0,437,54558.238744
800.0,1009,54565.058828
125.0,277,54566.961784
480.0,588,54570.967346
115.0,264,54572.7813
215.0,372,54575.315527
470.0,515,54578.81663
345.0,520,54582.360081
420.0,571,54586.274715
455.0,566,54590.150273
345.0,544,54593.855761
135.0,273,54595.727217
320.0,490,54599.073781
160.0,304,54601.155098
320.0,414,54603.991662
575.0,729,54608.95982
445.0,652,54613.417864
475.0,657,54617.906877
525.0,660,54622.42275
290.0,452,54625.504885
540.0,697,54630.275043
560.0,609,54634.420195
495.0,615,54638.625277
320.0,429,54641.55467
95.0,268,54643.393549
420.0,531,54647.03368
135.0,271,54648.881609
495.0,695,54653.645409
315.0,450,54656.729933
315.0,437,54659.700316
545.0,642,54664.042636
465.0,632,54668.368197
260.0,499,54671.766718
500.0,588,54675.782601
315.0,476,54679.03311
450.0,523,54682.602015
315.0,479,54685.877993
470.0,772,54691.156912
315.0,484,54694.467901
465.0,570,54698.34171
255.0,533,54701.980029
425.0,537,54705.674736
565.0,790,54711.039933
90.0,263,54712.844384
470.0,569,54716.714599
530.0,645,54721.104005
455.0,644,54725.491489
465.0,607,54729.638919
380.0,587,54733.650533
470.0,641,54738.039528
435.0,522,54741.624177
390.0,604,54745.762896
320.0,414,54748.558108
380.0,586,54752.526363
130.0,268,54754.329515
420.0,468,54757.507425
575.0,1062,54764.676981
150.0,290,54766.658128
555.0,657,54771.085774
135.0,284,54773.002396
330.0,452,54776.045789
440.0,511,54779.520978
495.0,656,54783.965784
450.0,583,54787.915236
525.0,646,54792.331725
540.0,627,54796.593438
85.0,269,54798.414243
465.0,646,54802.777065
230.0,338,54805.080642
285.0,395,54807.773043
530.0,586,54811.727807
425.0,558,54815.503012
315.0,426,54818.368772
520.0,591,54822.326824
320.0,481,54825.531826
320.0,418,54828.327443
540.0,645,54832.626212
550.0,938,54838.879928
550.0,659,54843.304088
105.0,288,54845.234478
450.0,625,54849.401562
500.0,606,54853.464322
335.0,549,54857.139915
420.0,577,54860.991608
705.0,1035,54867.906388
135.0,274,54869.756562
515.0,628,54873.952617
485.0,591,54877.900259
315.0,507,54881.298316
390.0,564,54885.070582
345.0,491,54888.369013
470.0,599,54892.38242
470.0,607,54896.437119
470.0,575,54900.302954
210.0,344,54902.608197
470.0,589,54906.566115
470.0,612,54910.674598
320.0,461,54913.783714
470.0,616,54917.921957
320.0,469,54921.053097
470.0,601,54925.079107
610.0,937,54931.330279
240.0,413,54934.129646
555.0,625,54938.304314
135.0,293,54940.258324
470.0,577,54944.106606
435.0,561,54947.865679
450.0,599,54951.849083
450.0,584,54955.75758
420.0,529,54959.322366
155.0,285,54961.250008
535.0,652,54965.638525
315.0,482,54968.875077
420.0,623,54973.061471
320.0,445,54976.043853
120.0,266,54977.846891
225.0,410,54980.597855
170.0,285,54982.537778
780.0,1077,54989.731185
600.0,901,54995.757285
315.0,531,54999.315577
525.0,599,55003.373583
575.0,898,55009.446016
435.0,577,55013.3299
365.0,555,55017.126088
330.0,487,55020.479439
570.0,791,55025.89283
425.0,525,55029.486582
230.0,391,55032.17226
470.0,601,55036.276468
470.0,536,55039.953733
525.0,584,55043.964807
470.0,588,55048.012373
470.0,604,55052.179018
600.0,722,55057.139936
520.0,580,55061.119978
530.0,591,55065.206211
320.0,487,55068.56995
285.0,587,55072.520908
640.0,755,55077.578391
305.0,606,55081.661314
330.0,515,55085.171686
630.0,1087,55092.546385
285.0,513,55096.073414
715.0,597,55100.153156
260.0,414,55102.966112
215.0,467,55106.169107
435.0,571,55110.086849
315.0,494,55113.457007
525.0,597,55117.535133
470.0,589,55121.546067
420.0,583,55125.54603
