#{"t_start": 1733286343.4925592, "env_id": "Pusher-v5"}
r,l,t
-28.049249,100,1731.316664
-27.321491,100,1731.362409
-21.763554,100,1731.405511
-35.944942,100,1731.451313
-34.536494,100,1731.494961
-33.97633,100,1731.540203
-30.850725,100,1731.584049
-25.549441,100,1731.629768
-30.443917,100,1731.673409
-26.445653,100,1731.716668
-24.691154,100,1732.312082
-32.289268,100,1732.362124
-25.514656,100,1732.409706
-33.315341,100,1732.459041
-34.061879,100,1732.506611
-32.703858,100,1732.555623
-25.696431,100,1732.602714
-27.847375,100,1732.65129
-24.664619,100,1732.696126
-24.73934,100,1732.740855
-20.432353,100,1732.787495
-23.61135,100,1732.831754
-26.152062,100,1732.878108
-20.074997,100,1732.922358
-28.341425,100,1732.97002
-33.101431,100,1733.017606
-33.547363,100,1733.066524
-21.981923,100,1733.113855
-37.331337,100,1733.163537
-26.340461,100,1733.211231
-25.996044,100,1733.77418
-36.763639,100,1733.819854
-25.261269,100,1733.866358
-29.411844,100,1733.912019
-25.773675,100,1733.956544
-27.083267,100,1734.005381
-26.481042,100,1734.052467
-28.360128,100,1734.102253
-27.695676,100,1734.149577
-25.46631,100,1734.199069
-24.441757,100,1734.246379
-23.284257,100,1734.295511
-31.033827,100,1734.340133
-32.921658,100,1734.386155
-31.588809,100,1734.430656
-21.35984,100,1734.476261
-40.511771,100,1734.519973
-32.828501,100,1734.564128
-30.026404,100,1734.61002
-24.38413,100,1734.654599
-27.479057,100,1734.700892
-22.89938,100,1735.272433
-31.971249,100,1735.32218
-30.52609,100,1735.36745
-21.608062,100,1735.415198
-30.864442,100,1735.46247
-24.898911,100,1735.511266
-31.984332,100,1735.558705
-30.933247,100,1735.606985
-28.469028,100,1735.654208
-29.360449,100,1735.70292
-29.049988,100,1735.750309
-33.694181,100,1735.799152
-23.844131,100,1735.846425
-26.717039,100,1735.894988
-23.847151,100,1735.942763
-28.687695,100,1735.989517
-39.167394,100,1736.039121
-25.420614,100,1736.085636
-31.966827,100,1736.13573
-25.245454,100,1736.182443
-34.550515,100,1736.747206
-30.496142,100,1736.792505
-29.934313,100,1736.839634
-23.884561,100,1736.884073
-32.844969,100,1736.931786
-26.310401,100,1736.975746
-32.541763,100,1737.0228
-37.332878,100,1737.067227
-23.103754,100,1737.112766
-22.200677,100,1737.15837
-28.11088,100,1737.202376
-21.411507,100,1737.249227
-23.557638,100,1737.293256
-25.524854,100,1737.340331
-30.709284,100,1737.384918
-29.778853,100,1737.431896
-39.067493,100,1737.475787
-23.376842,100,1737.521363
-20.958049,100,1737.566707
-26.377598,100,1737.610745
-31.764653,100,1737.658008
-25.100437,100,1738.246612
-29.962404,100,1738.291909
-24.739608,100,1738.33936
-21.335198,100,1738.386341
-25.314486,100,1738.435061
-36.377174,100,1738.480522
-26.291561,100,1738.526218
-36.473535,100,1738.57693
-31.601136,100,1738.622764
-26.890422,100,1738.669961
-33.462898,100,1738.715162
-25.325867,100,1738.76226
-24.370543,100,1738.807717
-25.058375,100,1738.855029
-46.414945,100,1738.900329
-21.549461,100,1738.946839
-25.353894,100,1738.991615
-22.873555,100,1739.036382
-28.633149,100,1739.082875
-35.312612,100,1739.128098
-21.893585,100,1739.69127
-36.979709,100,1739.736622
-34.771374,100,1739.783952
-31.147213,100,1739.829476
-22.23688,100,1739.875532
-32.867613,100,1739.920763
-28.511692,100,1739.967727
-29.63244,100,1740.012907
-21.127313,100,1740.059
-23.302907,100,1740.103723
-20.408489,100,1740.148105
-36.152451,100,1740.194952
-28.545962,100,1740.239886
-26.822794,100,1740.286178
-31.245381,100,1740.331203
-41.08075,100,1740.37729
-22.55874,100,1740.421877
-35.051546,100,1740.467796
-40.5768,100,1740.512231
-38.409253,100,1740.557327
-24.50646,100,1740.603455
-27.802107,100,1741.167643
-30.073503,100,1741.214789
-29.25013,100,1741.260171
-40.919828,100,1741.306672
-31.584317,100,1741.351631
-29.035646,100,1741.398006
-22.166343,100,1741.442362
-20.992575,100,1741.488253
-24.704451,100,1741.534866
-19.878125,100,1741.582774
-25.802867,100,1741.62997
-39.49588,100,1741.675697
-33.185575,100,1741.722732
-29.703295,100,1741.767468
-27.286048,100,1741.813952
-41.152815,100,1741.858117
-30.05688,100,1741.904467
-26.763816,100,1741.949674
-26.762176,100,1741.995968
-28.2224,100,1742.043
-27.796171,100,1742.625439
-36.878916,100,1742.670598
-29.909038,100,1742.7168
-34.553669,100,1742.761353
-32.200854,100,1742.806782
-32.883487,100,1742.850945
-41.960927,100,1742.895603
-37.273326,100,1742.941506
-28.826059,100,1742.98555
-39.039815,100,1743.032757
-22.450422,100,1743.077578
-24.21718,100,1743.124064
-35.396186,100,1743.168848
-24.817174,100,1743.215244
-30.433609,100,1743.260446
-30.879853,100,1743.304891
-34.318132,100,1743.35305
-26.065715,100,1743.399832
-38.784204,100,1743.44888
-32.220112,100,1743.495497
-34.230005,100,1743.54436
-24.273925,100,1744.11486
-32.311413,100,1744.161467
-33.800711,100,1744.206538
-34.343003,100,1744.253025
-27.813464,100,1744.297243
-26.090627,100,1744.343182
-31.248624,100,1744.387807
-38.473063,100,1744.433494
-24.057216,100,1744.477773
-23.973278,100,1744.521353
-32.38332,100,1744.567899
-32.824719,100,1744.6132
-36.089518,100,1744.662907
-34.010136,100,1744.706658
-21.619879,100,1744.752399
-39.253496,100,1744.796952
-36.042188,100,1744.843181
-27.853569,100,1744.887207
-27.193699,100,1744.931695
-36.433053,100,1744.978183
-34.825427,100,1745.538013
-24.529214,100,1745.584235
-33.731563,100,1745.629248
-21.546383,100,1745.674739
-23.934744,100,1745.719234
-34.514284,100,1745.764762
-39.703753,100,1745.809339
-35.093988,100,1745.855274
-28.450023,100,1745.899549
-31.038451,100,1745.943789
-26.790776,100,1745.989727
-29.791054,100,1746.033715
-37.130868,100,1746.079141
-29.532057,100,1746.123312
-27.729278,100,1746.16931
-25.494162,100,1746.213382
-24.909704,100,1746.258634
-30.341138,100,1746.303205
-31.513724,100,1746.346975
-25.712813,100,1746.392831
-36.171632,100,1746.436404
-26.756551,100,1746.990571
-33.134132,100,1747.037681
-38.181778,100,1747.085742
-27.202315,100,1747.130119
-28.253133,100,1747.176232
-32.4147,100,1747.220367
-25.650186,100,1747.264316
-28.114176,100,1747.310381
-21.485108,100,1747.354442
-29.747771,100,1747.400326
-27.764803,100,1747.444613
-32.822254,100,1747.490611
-25.723467,100,1747.534865
-28.155951,100,1747.579952
-29.064469,100,1747.624269
-28.141703,100,1747.669583
-29.604846,100,1747.718222
-26.723901,100,1747.76475
-37.787418,100,1747.811276
-33.048023,100,1747.855501
-33.582195,100,1748.412764
-33.475732,100,1748.458808
-34.131422,100,1748.505677
-32.035214,100,1748.552748
-35.618843,100,1748.601593
-32.150933,100,1748.647724
-20.843321,100,1748.695106
-25.754661,100,1748.741956
-29.427701,100,1748.78889
-23.261298,100,1748.83753
-29.539594,100,1748.882807
-22.852076,100,1748.930434
-32.015361,100,1748.977354
-33.874227,100,1749.026096
-25.135981,100,1749.072465
-31.845497,100,1749.118813
-25.613615,100,1749.165459
-37.922939,100,1749.213161
-35.806536,100,1749.261247
-40.101102,100,1749.311087
-24.485997,100,1749.357414
-24.526514,100,1749.925028
-29.179858,100,1749.970171
-35.099994,100,1750.016801
-23.638686,100,1750.061345
-34.510138,100,1750.105576
-33.974668,100,1750.152497
-36.053923,100,1750.196831
-21.523364,100,1750.242737
-39.155574,100,1750.286454
-21.617232,100,1750.332943
-28.69861,100,1750.377238
-31.122436,100,1750.422718
-29.689637,100,1750.468224
-28.015201,100,1750.512072
-24.667005,100,1750.55867
-34.701585,100,1750.602183
-35.628412,100,1750.64961
-39.71274,100,1750.696262
-34.935624,100,1750.745016
-21.933912,100,1750.791894
-28.298079,100,1751.366173
-36.35626,100,1751.412761
-35.288,100,1751.460856
-21.622965,100,1751.506216
-24.616515,100,1751.552358
-37.240777,100,1751.597471
-27.852309,100,1751.642552
-36.909326,100,1751.689358
-40.879064,100,1751.734076
-35.127652,100,1751.780661
-36.383606,100,1751.825616
-33.583891,100,1751.872121
-25.289903,100,1751.916848
-20.944468,100,1751.963231
-38.509297,100,1752.007618
-34.96897,100,1752.053734
-30.541893,100,1752.098968
-37.110866,100,1752.143364
-43.641884,100,1752.189205
-21.277081,100,1752.233457
-33.415322,100,1752.280115
-23.897841,100,1752.853836
-22.275906,100,1752.90206
-27.04805,100,1752.94895
-36.059595,100,1752.997325
-34.497936,100,1753.043553
-37.387042,100,1753.090379
-25.536517,100,1753.136746
-29.504329,100,1753.18446
-37.871182,100,1753.230955
-36.715005,100,1753.277525
-32.295548,100,1753.323633
-28.983127,100,1753.368734
-31.919012,100,1753.416471
-31.873357,100,1753.46163
-25.3914,100,1753.509101
-23.269051,100,1753.554419
-40.59187,100,1753.601228
-32.155562,100,1753.647102
-27.006472,100,1753.693987
-30.428328,100,1753.739925
-33.8853,100,1754.297949
-26.904902,100,1754.344038
-20.846776,100,1754.391113
-22.072961,100,1754.436638
-30.724625,100,1754.482126
-37.161521,100,1754.531069
-27.525656,100,1754.578785
-24.230358,100,1754.627741
-40.097976,100,1754.674641
-34.567531,100,1754.724268
-26.589436,100,1754.771735
-28.847945,100,1754.820573
-23.733123,100,1754.867695
-27.784801,100,1754.915417
-36.660426,100,1754.960625
-27.691867,100,1755.009079
-40.564884,100,1755.056719
-39.093678,100,1755.105145
-29.029772,100,1755.152964
-37.731997,100,1755.201804
-32.193742,100,1755.24782
-43.06957,100,1755.803909
-35.500541,100,1755.851536
-27.133949,100,1755.896883
-24.616383,100,1755.943835
-24.334453,100,1755.98916
-30.087367,100,1756.035938
-21.736431,100,1756.081124
-24.019262,100,1756.127359
-30.823199,100,1756.17292
-29.77655,100,1756.219266
-37.47803,100,1756.264929
-39.166124,100,1756.309558
-32.974329,100,1756.356549
-39.580119,100,1756.401838
-29.537234,100,1756.44978
-29.345561,100,1756.495522
-25.312451,100,1756.542115
-31.823584,100,1756.586979
-40.514958,100,1756.633003
-24.701908,100,1756.678143
-36.645628,100,1757.236184
-35.674396,100,1757.282555
-26.119066,100,1757.329585
-29.065993,100,1757.375089
-35.024914,100,1757.420712
-22.274137,100,1757.468147
-40.30418,100,1757.51368
-23.192718,100,1757.56038
-27.876197,100,1757.605412
-28.197285,100,1757.652159
-40.907441,100,1757.696805
-26.789203,100,1757.743342
-32.052654,100,1757.788686
-41.457832,100,1757.83281
-29.101649,100,1757.879697
-39.914373,100,1757.924898
-25.767748,100,1757.971664
-43.093495,100,1758.016273
-28.907189,100,1758.063152
-33.441798,100,1758.108235
-24.745896,100,1758.154761
-38.739103,100,1758.713639
-34.420711,100,1758.763032
-29.011725,100,1758.808644
-31.857963,100,1758.855609
-24.35616,100,1758.900729
-32.680936,100,1758.945677
-29.538987,100,1758.99245
-31.354972,100,1759.037313
-27.499882,100,1759.084207
-20.576131,100,1759.129892
-28.277771,100,1759.176919
-40.660179,100,1759.222103
-25.857685,100,1759.268614
-26.87892,100,1759.31417
-28.378836,100,1759.360004
-25.837531,100,1759.405576
-27.312908,100,1759.450252
-39.131599,100,1759.497183
-27.178622,100,1759.54209
-27.127563,100,1759.588512
-28.6984,100,1760.158239
-26.225169,100,1760.206194
-39.445813,100,1760.252435
-25.004593,100,1760.299866
-27.500157,100,1760.345468
-36.949845,100,1760.393057
-32.158222,100,1760.438997
-21.991217,100,1760.48526
-24.255155,100,1760.531506
-26.906556,100,1760.578083
-23.380746,100,1760.624102
-37.560716,100,1760.669694
-36.58208,100,1760.717635
-32.323789,100,1760.765852
-39.701908,100,1760.81424
-26.74996,100,1760.859566
-32.208548,100,1760.906877
-27.481308,100,1760.952149
-21.094531,100,1760.998585
-39.806659,100,1761.043898
-40.504299,100,1761.089726
-40.169226,100,1761.649199
-20.871537,100,1761.696787
-37.966411,100,1761.742513
-26.624833,100,1761.787886
-35.696144,100,1761.834648
-31.444142,100,1761.879614
-38.641475,100,1761.926262
-27.105802,100,1761.971542
-23.390213,100,1762.018407
-35.886726,100,1762.063714
-36.228703,100,1762.109931
-27.014208,100,1762.155229
-27.998109,100,1762.200272
-25.029148,100,1762.247063
-27.474305,100,1762.291823
-28.55358,100,1762.338713
-22.358764,100,1762.385616
-32.423007,100,1762.433783
-27.4119,100,1762.478612
-27.402085,100,1762.524783
-44.100869,100,1763.092014
-25.029332,100,1763.139079
-20.797071,100,1763.184478
-40.56782,100,1763.230578
-38.459027,100,1763.276006
-45.387893,100,1763.322183
-35.634983,100,1763.367656
-29.970418,100,1763.412016
-23.561081,100,1763.458442
-38.578281,100,1763.502799
-32.780555,100,1763.54888
-33.42993,100,1763.596119
-28.063305,100,1763.644891
-30.385718,100,1763.692411
-23.642211,100,1763.740227
-25.514274,100,1763.785507
-31.069678,100,1763.831569
-28.287437,100,1763.87611
-35.050993,100,1763.920843
-25.959878,100,1763.967193
-31.543955,100,1764.530437
-27.961339,100,1764.579387
-35.784972,100,1764.62522
-32.41486,100,1764.672157
-34.477151,100,1764.717488
-26.165079,100,1764.765135
-27.086063,100,1764.809843
-36.691055,100,1764.85689
-30.631414,100,1764.901727
-38.99066,100,1764.94756
-39.568707,100,1764.992268
-20.838179,100,1765.036854
-37.426795,100,1765.083497
-30.965779,100,1765.127636
-25.950036,100,1765.173567
-28.576398,100,1765.218653
-21.424172,100,1765.265698
-32.131449,100,1765.311093
-41.597562,100,1765.357596
-20.418357,100,1765.402217
-24.255143,100,1765.446305
-28.489468,100,1766.008129
-37.0103,100,1766.053039
-52.20041,100,1766.099223
-27.517541,100,1766.145888
-41.794185,100,1766.192333
-29.421721,100,1766.237441
-26.927345,100,1766.283463
-29.748246,100,1766.32802
-27.981317,100,1766.374542
-25.304617,100,1766.419322
-32.575179,100,1766.46396
-25.95213,100,1766.510298
-25.191836,100,1766.55477
-38.702638,100,1766.602767
-27.38576,100,1766.649137
-34.32952,100,1766.697593
-26.911574,100,1766.742573
-26.931211,100,1766.789745
-29.145532,100,1766.834532
-25.927184,100,1766.881334
-31.071154,100,1767.451109
-29.980395,100,1767.49849
-28.01323,100,1767.544062
-19.899359,100,1767.591251
-31.614699,100,1767.641525
-25.221728,100,1767.693638
-28.843835,100,1767.74411
-25.74234,100,1767.795297
-27.309669,100,1767.845165
-26.89439,100,1767.895525
-29.128576,100,1767.945161
-41.237381,100,1767.995313
-31.629339,100,1768.044623
-24.756988,100,1768.094396
-26.816732,100,1768.143414
-31.727907,100,1768.191554
-27.728893,100,1768.241866
-30.798643,100,1768.289984
-25.418566,100,1768.340128
-41.778597,100,1768.38832
-21.257738,100,1768.438493
-27.266654,100,1769.053748
-28.818316,100,1769.10066
-23.548492,100,1769.148819
-31.188267,100,1769.195152
-33.762935,100,1769.243671
-30.257744,100,1769.289947
-34.32406,100,1769.338501
-34.181432,100,1769.385411
-30.228283,100,1769.433369
-37.226482,100,1769.479773
-28.353395,100,1769.527386
-22.460574,100,1769.573319
-25.206738,100,1769.621298
-33.241306,100,1769.667685
-22.188935,100,1769.714558
-34.394192,100,1769.768474
-27.435867,100,1769.816365
-30.546034,100,1769.864154
-42.684579,100,1769.909378
-23.943851,100,1769.956891
-30.477838,100,1770.545811
-37.532556,100,1770.593713
-28.020512,100,1770.642722
-24.434258,100,1770.68998
-26.474015,100,1770.739181
-31.045272,100,1770.786339
-27.447631,100,1770.833328
-28.229782,100,1770.882201
-25.964613,100,1770.928329
-34.961998,100,1770.976624
-23.763933,100,1771.023396
-21.735042,100,1771.072441
-38.708058,100,1771.119158
-28.571236,100,1771.168245
-23.415684,100,1771.215264
-26.778949,100,1771.26393
-30.636744,100,1771.311277
-25.097478,100,1771.359998
-28.90311,100,1771.406977
-27.074494,100,1771.455769
-33.681225,100,1771.502986
-25.711894,100,1772.084802
-27.629479,100,1772.13366
-23.548297,100,1772.195381
-27.726652,100,1772.248866
-30.885223,100,1772.30475
-25.712514,100,1772.367342
-37.405648,100,1772.413495
-30.532353,100,1772.460432
-23.700522,100,1772.509002
-20.913189,100,1772.556846
-30.638542,100,1772.604953
-27.432797,100,1772.651035
-30.99047,100,1772.699509
-26.235916,100,1772.747649
-25.495336,100,1772.797474
-27.271556,100,1772.844141
-21.327295,100,1772.892138
-30.064465,100,1772.938982
-29.137287,100,1772.987166
-24.919157,100,1773.034182
-29.529906,100,1773.613669
-38.142964,100,1773.659408
-51.086784,100,1773.70653
-32.446207,100,1773.752061
-34.43986,100,1773.79925
-31.032847,100,1773.844657
-39.776508,100,1773.890712
-28.588041,100,1773.935976
-28.700027,100,1773.980844
-25.460717,100,1774.028912
-28.45713,100,1774.075268
-37.004947,100,1774.122176
-26.145595,100,1774.167908
-29.345572,100,1774.215534
-26.26257,100,1774.261053
-27.351292,100,1774.308196
-39.222111,100,1774.352818
-24.151609,100,1774.401614
-33.198029,100,1774.447114
-29.729242,100,1774.492263
-33.834124,100,1774.540203
-29.233235,100,1775.109698
-27.327771,100,1775.156033
-26.424498,100,1775.20159
-31.738654,100,1775.24907
-32.762854,100,1775.29478
-20.065486,100,1775.342054
-41.885964,100,1775.387413
-21.932075,100,1775.43491
-28.102502,100,1775.480365
-24.851451,100,1775.527852
-30.685077,100,1775.573815
-20.236754,100,1775.621021
-23.768056,100,1775.667057
-37.496673,100,1775.712132
-37.742451,100,1775.759987
-23.219263,100,1775.805351
-23.800472,100,1775.852771
-25.658556,100,1775.898209
-36.571417,100,1775.945854
-30.877623,100,1775.991358
-24.096263,100,1776.552374
-24.72615,100,1776.598325
-25.284772,100,1776.646607
-29.24275,100,1776.692684
-29.76301,100,1776.73996
-32.967156,100,1776.785489
-46.111285,100,1776.83056
-34.285353,100,1776.878315
-22.729825,100,1776.923331
-22.041469,100,1776.970872
-25.219732,100,1777.016408
-41.482938,100,1777.063072
-21.945722,100,1777.108502
-26.459955,100,1777.155524
-35.933444,100,1777.200971
-34.179726,100,1777.248399
-32.243558,100,1777.29386
-21.979483,100,1777.338699
-24.751029,100,1777.385936
-22.472005,100,1777.431344
-29.990894,100,1777.478499
-29.508497,100,1778.038238
-23.646794,100,1778.086444
-23.967524,100,1778.132539
-39.156797,100,1778.180029
-37.75642,100,1778.226053
-33.872275,100,1778.272916
-32.52386,100,1778.318943
-31.885665,100,1778.366572
-23.185869,100,1778.412039
-35.496541,100,1778.459018
-33.558129,100,1778.505675
-28.753696,100,1778.552866
-22.883666,100,1778.603207
-25.603502,100,1778.651829
-27.240586,100,1778.702844
-31.561321,100,1778.751815
-31.338257,100,1778.802557
-20.819345,100,1778.851279
-29.934904,100,1778.901935
-32.617188,100,1778.950475
-21.996727,100,1779.550262
-30.571867,100,1779.601949
-24.860392,100,1779.651497
-29.263585,100,1779.703069
-24.433746,100,1779.751882
-24.843242,100,1779.803405
-23.924159,100,1779.852039
-39.26393,100,1779.903005
-26.196831,100,1779.951833
-23.722155,100,1780.002316
-23.946392,100,1780.051219
-34.509446,100,1780.102759
-22.730055,100,1780.151781
-28.774466,100,1780.202342
-24.060655,100,1780.250944
-35.019924,100,1780.302241
-36.319563,100,1780.350217
-23.930148,100,1780.398135
-31.512672,100,1780.445188
-32.817798,100,1780.493914
-27.420657,100,1780.540703
-22.31222,100,1781.141245
-39.873287,100,1781.188095
-36.534543,100,1781.237301
-22.04989,100,1781.283476
-29.032536,100,1781.331734
-20.56404,100,1781.377959
-26.031883,100,1781.426279
-32.092988,100,1781.472929
-28.304947,100,1781.521328
-33.346515,100,1781.5683
-26.157976,100,1781.616063
-31.068869,100,1781.664438
-29.502654,100,1781.712854
-27.176139,100,1781.759691
-23.924319,100,1781.807341
-22.205796,100,1781.854689
-29.30634,100,1781.900496
-33.647005,100,1781.950038
-20.434379,100,1781.996884
-51.04274,100,1782.045256
-32.545503,100,1782.622932
-29.40035,100,1782.670056
-21.212618,100,1782.715895
-30.691107,100,1782.764063
-31.704575,100,1782.809731
-21.371814,100,1782.857699
-36.49901,100,1782.902795
-28.257823,100,1782.950691
-21.302249,100,1782.996665
-30.634888,100,1783.044756
-28.663173,100,1783.091429
-32.289678,100,1783.139364
-30.793956,100,1783.186578
-24.769894,100,1783.237428
-42.765769,100,1783.286953
-28.381397,100,1783.336464
-35.164053,100,1783.384493
-32.715807,100,1783.435111
-29.482367,100,1783.481195
-30.926216,100,1783.527154
-27.927109,100,1783.575699
-21.733025,100,1784.158391
-25.816445,100,1784.203825
-32.502584,100,1784.251137
-39.984754,100,1784.297207
-24.03936,100,1784.343936
-30.289236,100,1784.391031
-33.013409,100,1784.4361
-33.297461,100,1784.482948
-22.133654,100,1784.528108
-27.776621,100,1784.574502
-28.119387,100,1784.61951
-28.036169,100,1784.66639
-31.672321,100,1784.71124
-28.766208,100,1784.757357
-26.119759,100,1784.802248
-23.1283,100,1784.846367
-19.980823,100,1784.892525
-23.188842,100,1784.93726
-28.086654,100,1784.98391
-24.273855,100,1785.030588
-26.687602,100,1785.590826
-31.911536,100,1785.636917
-30.649732,100,1785.684413
-20.583248,100,1785.729309
-26.22069,100,1785.77608
-22.090635,100,1785.823578
-27.497809,100,1785.872028
-26.207204,100,1785.919505
-23.46072,100,1785.966893
-26.230554,100,1786.015965
-33.603968,100,1786.063126
-36.066385,100,1786.110813
-47.390377,100,1786.156221
-26.384526,100,1786.203094
-23.569793,100,1786.248148
-23.922908,100,1786.295521
-23.702538,100,1786.341913
-47.17437,100,1786.38889
-32.577289,100,1786.436719
-31.164105,100,1786.483418
-22.951363,100,1786.528439
-22.860676,100,1787.102838
-28.043432,100,1787.14984
-22.983968,100,1787.197366
-20.915463,100,1787.243887
-31.055981,100,1787.290167
-25.19493,100,1787.338292
-29.204247,100,1787.384433
-22.61416,100,1787.432721
-31.442629,100,1787.4787
-39.129003,100,1787.527092
-25.361216,100,1787.573328
-33.988747,100,1787.621514
-21.34463,100,1787.667579
-33.220872,100,1787.715807
-29.431278,100,1787.761634
-39.411094,100,1787.809048
-35.83707,100,1787.855498
-30.693832,100,1787.902758
-30.248598,100,1787.949427
-22.806006,100,1787.994401
-38.19444,100,1788.582468
-26.084941,100,1788.630888
-29.713802,100,1788.677815
-23.169754,100,1788.725761
-24.677604,100,1788.772109
-27.615599,100,1788.819938
-29.08884,100,1788.866224
-46.574428,100,1788.911607
-33.38422,100,1788.959713
-25.597933,100,1789.005844
-21.864815,100,1789.053086
-21.822152,100,1789.098932
-30.720629,100,1789.14651
-21.724295,100,1789.1929
-30.720518,100,1789.240603
-24.171556,100,1789.286823
-32.583053,100,1789.33368
-31.123595,100,1789.380142
-22.069867,100,1789.42679
-24.633206,100,1789.482979
-20.437508,100,1789.531228
-26.093115,100,1790.111353
-29.352687,100,1790.160526
-19.63867,100,1790.206898
-29.147359,100,1790.254464
-24.303186,100,1790.30144
-22.998968,100,1790.348904
-31.144505,100,1790.395086
-22.068954,100,1790.440225
-21.44228,100,1790.487904
-33.000445,100,1790.534855
-25.438971,100,1790.582911
-28.852011,100,1790.628771
-20.344635,100,1790.676587
-33.626007,100,1790.723254
-19.74865,100,1790.770441
-29.823863,100,1790.817741
-23.555644,100,1790.864877
-26.814169,100,1790.911013
-29.305596,100,1790.958509
-29.997993,100,1791.005161
-26.981733,100,1791.582365
-25.109013,100,1791.633139
-30.876652,100,1791.682084
-22.625175,100,1791.727774
-22.936551,100,1791.774317
-25.335903,100,1791.819874
-26.634565,100,1791.866566
-21.461634,100,1791.912195
-26.110771,100,1791.956825
-31.112308,100,1792.003869
-28.344829,100,1792.048439
-31.731412,100,1792.094993
-20.71792,100,1792.139557
-23.25937,100,1792.186136
-32.785082,100,1792.231871
-21.998035,100,1792.278255
-36.99983,100,1792.323227
-27.976531,100,1792.367619
-21.92638,100,1792.414657
-20.208151,100,1792.459346
-28.973203,100,1792.506597
-35.681817,100,1793.096025
-38.200699,100,1793.139544
-23.61989,100,1793.185797
-29.272379,100,1793.229829
-23.999123,100,1793.273819
-49.164752,100,1793.319643
-40.908484,100,1793.363407
-30.297615,100,1793.409971
-26.271951,100,1793.453968
-32.019912,100,1793.500313
-27.934342,100,1793.544451
-20.637925,100,1793.588116
-30.187955,100,1793.634243
-46.747416,100,1793.677935
-20.846513,100,1793.723723
-26.248668,100,1793.767607
-29.808063,100,1793.814414
-36.199869,100,1793.858308
-25.73182,100,1793.903941
-28.210543,100,1793.948205
-34.637727,100,1794.507746
-33.828859,100,1794.553953
-30.711334,100,1794.598686
-30.447046,100,1794.648808
-22.884884,100,1794.693115
-28.009218,100,1794.739651
-35.483582,100,1794.784158
-25.909852,100,1794.830754
-26.739016,100,1794.875222
-26.371874,100,1794.921725
-33.038782,100,1794.966137
-21.646283,100,1795.009846
-33.350235,100,1795.056442
-23.97971,100,1795.100742
-26.782617,100,1795.147218
-33.10683,100,1795.191123
-26.111181,100,1795.237336
-31.829602,100,1795.281595
-30.905959,100,1795.327343
-35.176277,100,1795.371712
-52.016742,100,1795.415004
-27.01795,100,1795.96963
-29.022799,100,1796.014071
-24.440358,100,1796.060253
-29.195744,100,1796.104889
-24.818102,100,1796.151342
-20.257653,100,1796.195652
-30.753487,100,1796.241456
-26.732626,100,1796.285406
-36.479004,100,1796.329471
-33.145167,100,1796.375618
-20.866672,100,1796.419493
-32.946896,100,1796.465664
-33.425808,100,1796.509876
-23.347139,100,1796.555671
-27.531575,100,1796.603553
-37.636149,100,1796.652817
-36.800428,100,1796.697309
-28.218256,100,1796.741467
-31.601413,100,1796.787987
-29.776533,100,1796.831778
-34.195954,100,1797.415631
-30.122045,100,1797.462351
-29.283105,100,1797.507902
-20.303026,100,1797.552743
-29.012762,100,1797.598891
-26.266039,100,1797.643768
-24.763197,100,1797.690303
-21.343705,100,1797.73537
-22.280413,100,1797.781859
-33.732011,100,1797.827201
-32.301491,100,1797.873717
-28.323947,100,1797.918447
-27.906804,100,1797.963013
-25.707992,100,1798.010916
-30.542454,100,1798.058264
-21.232928,100,1798.10535
-28.747523,100,1798.150118
-31.021666,100,1798.196908
-31.628721,100,1798.241969
-21.977449,100,1798.288633
-30.450078,100,1798.333899
-24.803578,100,1798.898898
-31.383844,100,1798.94507
-28.578142,100,1798.992861
-24.06235,100,1799.039274
-27.912377,100,1799.086587
-35.863048,100,1799.133178
-37.819798,100,1799.178947
-25.151581,100,1799.226902
-26.67101,100,1799.272433
-23.519769,100,1799.319701
-27.115838,100,1799.365551
-22.970042,100,1799.412468
-30.953848,100,1799.458481
-28.212972,100,1799.505122
-33.570333,100,1799.551352
-25.67796,100,1799.598062
-20.071412,100,1799.644157
-32.381713,100,1799.691488
-32.836955,100,1799.737359
-32.88512,100,1799.783809
-28.47222,100,1800.357051
-30.173173,100,1800.405178
-37.906816,100,1800.451576
-30.29774,100,1800.497643
-25.472733,100,1800.545928
-26.331541,100,1800.592221
-29.381662,100,1800.639853
-30.192651,100,1800.688001
-22.913535,100,1800.735718
-21.950622,100,1800.781541
-31.228324,100,1800.829193
-25.943148,100,1800.87559
-23.27778,100,1800.922664
-27.021119,100,1800.969531
-21.631157,100,1801.016247
-21.052337,100,1801.062657
-26.882273,100,1801.108158
-31.268972,100,1801.15576
-20.578096,100,1801.201497
-30.372603,100,1801.250572
-21.877828,100,1801.816464
-25.858869,100,1801.864845
-26.952123,100,1801.910935
-26.252285,100,1801.958888
-20.518161,100,1802.004486
-24.536592,100,1802.051889
-31.824166,100,1802.097868
-21.60994,100,1802.145416
-27.609447,100,1802.191326
-24.709744,100,1802.238241
-28.319643,100,1802.284535
-24.956599,100,1802.331496
-28.312236,100,1802.377524
-28.464531,100,1802.423374
-22.396196,100,1802.470527
-32.231537,100,1802.516171
-23.040949,100,1802.563649
-23.363595,100,1802.610323
-23.684578,100,1802.658774
-36.175214,100,1802.705192
-33.182465,100,1802.752366
-26.761046,100,1803.321183
-28.250982,100,1803.369973
-35.786762,100,1803.417367
-31.072763,100,1803.465488
