#{"t_start": 1733160959.42986, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
345.0,668,3484.509421
210.0,511,3487.806926
240.0,419,3490.497127
425.0,501,3493.706174
180.0,385,3496.179075
140.0,439,3498.986503
180.0,425,3501.680994
105.0,379,3504.101281
210.0,517,3507.402989
265.0,500,3510.584553
260.0,543,3514.013675
255.0,558,3517.579587
100.0,289,3519.445177
325.0,642,3523.533515
180.0,381,3526.003105
225.0,493,3529.181165
225.0,510,3532.434862
65.0,257,3534.088313
115.0,299,3536.008992
180.0,418,3538.721677
520.0,768,3543.60796
185.0,425,3546.322988
330.0,623,3550.342251
210.0,515,3553.605134
155.0,300,3555.529123
215.0,541,3558.998571
750.0,901,3564.75989
110.0,290,3566.639951
315.0,673,3570.990936
140.0,422,3573.692933
145.0,376,3576.095007
215.0,473,3579.145327
180.0,414,3581.802019
195.0,534,3585.249434
210.0,453,3588.19059
155.0,361,3590.519164
330.0,592,3594.350924
365.0,749,3599.166386
185.0,361,3601.467495
210.0,448,3604.33742
225.0,516,3607.675998
225.0,506,3610.948572
295.0,548,3614.486586
265.0,636,3618.57887
145.0,368,3620.943216
130.0,423,3623.640589
225.0,481,3626.732659
320.0,529,3630.171208
90.0,265,3631.881127
260.0,618,3635.877806
180.0,468,3638.844916
225.0,520,3642.066791
260.0,645,3646.101294
420.0,944,3652.012044
60.0,247,3653.586245
285.0,533,3656.901902
565.0,1089,3663.688832
235.0,485,3666.72816
285.0,723,3671.250338
100.0,410,3673.830066
555.0,673,3678.065873
295.0,621,3681.93278
180.0,423,3684.611288
300.0,622,3688.520167
185.0,403,3691.033893
210.0,500,3694.145695
345.0,693,3698.506704
315.0,622,3702.373718
215.0,455,3705.230621
60.0,310,3707.174308
230.0,535,3710.563735
260.0,558,3714.10613
485.0,577,3717.690139
225.0,514,3720.911114
210.0,440,3723.670813
210.0,534,3726.980293
170.0,352,3729.188811
80.0,308,3731.10986
225.0,534,3734.445868
155.0,373,3736.800487
355.0,726,3741.31326
365.0,734,3745.964263
100.0,306,3747.870271
210.0,431,3750.574362
320.0,616,3754.42119
50.0,271,3756.123103
210.0,478,3759.109125
185.0,416,3761.679957
255.0,603,3765.426503
225.0,573,3769.003813
210.0,494,3772.09857
40.0,291,3773.925871
105.0,341,3776.092664
485.0,744,3780.78332
225.0,526,3784.095268
195.0,446,3786.96992
135.0,419,3789.586726
165.0,491,3792.676068
20.0,242,3794.207653
15.0,225,3795.638784
140.0,376,3798.006904
170.0,430,3800.699689
225.0,460,3803.623525
300.0,537,3807.034838
95.0,291,3808.879111
175.0,477,3811.911868
325.0,608,3815.789288
95.0,274,3817.521588
225.0,468,3820.471318
270.0,525,3823.798912
210.0,447,3826.596972
195.0,391,3829.041879
200.0,422,3831.679196
130.0,386,3834.131239
230.0,499,3837.291622
315.0,616,3841.199103
210.0,467,3844.129838
90.0,311,3846.132706
210.0,431,3848.866565
315.0,617,3852.732574
330.0,632,3856.716734
620.0,940,3862.632389
125.0,289,3864.434187
120.0,367,3866.775162
225.0,477,3869.778508
180.0,384,3872.188438
65.0,291,3874.046762
125.0,304,3875.977452
80.0,277,3877.748455
435.0,887,3883.354045
165.0,428,3886.099416
315.0,576,3889.708973
180.0,502,3892.93314
210.0,441,3895.708729
180.0,423,3898.400833
190.0,405,3900.995709
210.0,493,3904.140189
80.0,301,3906.019254
135.0,374,3908.399298
155.0,361,3910.702559
300.0,656,3914.878477
225.0,491,3918.025821
125.0,394,3920.526311
390.0,918,3926.292346
420.0,935,3932.235843
300.0,596,3936.057888
485.0,719,3940.643293
210.0,497,3943.805756
215.0,487,3946.913614
260.0,634,3950.948292
240.0,592,3954.708647
210.0,512,3957.961158
210.0,493,3961.112803
235.0,514,3964.391184
90.0,356,3966.666001
225.0,526,3970.022687
130.0,422,3972.701453
210.0,533,3976.082699
290.0,590,3979.835156
180.0,446,3982.671723
210.0,492,3985.829892
210.0,494,3988.977303
110.0,363,3991.305705
180.0,453,3994.174727
120.0,433,3996.900009
210.0,509,4000.133351
405.0,689,4004.520323
210.0,493,4007.635189
110.0,435,4010.415591
210.0,476,4013.435199
365.0,704,4017.901025
210.0,454,4020.793155
80.0,280,4022.591171
120.0,382,4025.046984
260.0,1073,4031.862172
245.0,571,4035.514632
285.0,565,4039.114055
180.0,370,4041.474115
210.0,491,4044.622305
180.0,385,4047.079012
435.0,976,4053.328063
430.0,956,4059.441984
530.0,600,4063.277642
260.0,590,4067.031735
80.0,278,4068.849979
530.0,696,4073.32707
320.0,648,4077.496087
260.0,559,4081.050022
180.0,427,4083.791925
365.0,671,4088.098117
100.0,291,4089.966511
105.0,294,4091.841309
255.0,470,4094.857521
275.0,645,4098.94462
315.0,544,4102.433191
180.0,472,4105.457318
110.0,280,4107.265661
300.0,639,4111.385411
185.0,410,4114.011036
125.0,396,4116.576504
130.0,360,4118.904052
65.0,261,4120.600093
225.0,484,4123.683169
210.0,487,4126.79184
450.0,895,4132.565667
245.0,617,4136.534252
165.0,375,4138.918602
285.0,584,4142.649912
260.0,503,4145.893383
100.0,287,4147.744593
125.0,281,4149.52894
215.0,533,4152.931493
300.0,750,4157.737415
330.0,656,4161.926325
180.0,395,4164.438159
240.0,502,4167.66449
315.0,610,4171.554974
180.0,400,4174.104578
315.0,647,4178.260334
120.0,324,4180.345565
185.0,395,4182.87767
285.0,517,4186.193131
185.0,396,4188.731461
215.0,496,4191.899242
165.0,397,4194.47494
235.0,489,4197.632994
125.0,297,4199.551244
285.0,496,4202.736223
315.0,709,4207.270253
180.0,406,4209.879012
135.0,363,4212.1864
240.0,469,4215.212362
240.0,510,4218.434979
260.0,541,4221.863886
225.0,499,4225.089489
95.0,264,4226.789846
290.0,541,4230.228148
840.0,1141,4237.524803
240.0,489,4240.667555
65.0,262,4242.350651
210.0,387,4244.82903
180.0,421,4247.515498
210.0,439,4250.354398
260.0,501,4253.55
465.0,547,4257.048959
420.0,949,4263.101492
240.0,489,4266.276763
210.0,422,4268.971329
210.0,542,4272.488251
225.0,507,4275.699438
760.0,1053,4282.461677
535.0,644,4286.597531
240.0,504,4289.886528
210.0,503,4293.133221
745.0,1011,4299.655883
210.0,411,4302.346699
210.0,373,4304.730328
345.0,631,4308.778909
100.0,261,4310.48006
150.0,285,4312.31401
215.0,468,4315.321296
90.0,257,4316.988325
225.0,505,4320.216874
400.0,742,4324.966458
180.0,364,4327.286671
210.0,360,4329.592788
125.0,289,4331.4536
210.0,393,4333.986564
130.0,281,4335.791972
185.0,380,4338.267071
125.0,288,4340.14359
210.0,460,4343.08002
210.0,372,4345.487202
240.0,476,4348.543513
180.0,365,4350.892602
210.0,457,4353.882932
105.0,366,4356.240068
225.0,525,4359.639847
165.0,411,4362.306398
210.0,461,4365.244621
155.0,371,4367.644573
260.0,510,4370.929362
410.0,747,4375.764609
255.0,524,4379.158811
150.0,370,4381.573206
135.0,295,4383.506513
225.0,513,4386.834386
395.0,887,4392.56007
170.0,474,4395.634952
25.0,264,4397.375342
200.0,466,4400.425991
95.0,275,4402.198668
240.0,521,4405.597833
240.0,531,4408.997447
210.0,374,4411.404767
400.0,666,4415.699635
240.0,503,4418.945556
430.0,504,4422.208328
210.0,428,4424.97666
595.0,726,4429.673553
115.0,289,4431.529213
215.0,394,4434.088939
210.0,434,4436.909649
240.0,487,4440.055314
285.0,543,4443.539675
395.0,909,4449.365835
190.0,371,4451.725869
585.0,722,4456.369335
245.0,497,4459.591031
395.0,703,4464.147771
260.0,520,4467.524835
120.0,291,4469.412118
210.0,372,4471.826561
215.0,475,4474.895355
495.0,1023,4481.519514
495.0,1022,4488.145928
140.0,368,4490.528402
240.0,506,4493.803135
230.0,388,4496.355818
240.0,523,4499.732593
50.0,288,4501.63503
240.0,498,4504.834604
95.0,295,4506.770391
170.0,414,4509.474619
90.0,298,4511.413667
185.0,467,4514.479068
160.0,378,4516.939232
240.0,447,4519.819622
215.0,505,4523.078513
215.0,470,4526.169944
170.0,464,4529.196187
215.0,438,4532.038505
210.0,463,4535.057363
145.0,271,4536.833035
480.0,493,4540.049783
105.0,311,4542.068156
215.0,483,4545.21805
315.0,623,4549.256144
320.0,574,4552.983061
225.0,541,4556.448658
170.0,384,4558.929268
330.0,646,4563.080104
210.0,501,4566.323102
90.0,269,4568.067537
70.0,261,4569.748339
240.0,431,4572.567936
225.0,474,4575.661809
260.0,461,4578.650609
215.0,463,4581.629011
215.0,489,4584.803388
225.0,435,4587.611356
240.0,504,4590.883923
250.0,483,4593.989639
210.0,502,4597.224802
240.0,516,4600.567463
160.0,391,4603.134542
285.0,454,4606.093352
225.0,556,4609.767439
380.0,644,4613.990651
180.0,381,4616.477586
595.0,1016,4623.125726
345.0,636,4627.318523
210.0,423,4630.073939
345.0,868,4635.741375
240.0,496,4638.997102
140.0,302,4641.012317
170.0,377,4643.472154
215.0,490,4646.675359
140.0,330,4648.831632
345.0,599,4652.718405
95.0,283,4654.552643
170.0,364,4656.93567
390.0,873,4662.5588
275.0,563,4666.176573
365.0,592,4670.012982
270.0,513,4673.342069
185.0,374,4675.781586
330.0,835,4681.236355
510.0,580,4685.012032
210.0,457,4687.974743
215.0,375,4690.433895
375.0,620,4694.467926
180.0,379,4696.935615
150.0,299,4698.89588
65.0,259,4700.610579
95.0,309,4702.60724
215.0,421,4705.380087
420.0,721,4710.085308
215.0,477,4713.18279
80.0,263,4714.897135
255.0,536,4718.381116
365.0,732,4723.175925
210.0,437,4726.037084
95.0,306,4728.059427
565.0,776,4733.18147
225.0,435,4736.033123
230.0,492,4739.273448
260.0,443,4742.211596
210.0,372,4744.651578
155.0,379,4747.14377
220.0,535,4750.660028
390.0,726,4755.441706
230.0,449,4758.400756
285.0,772,4763.495613
250.0,459,4766.512634
225.0,462,4769.582843
155.0,372,4772.043841
635.0,725,4776.811833
120.0,302,4778.78233
130.0,414,4781.509061
330.0,683,4786.075848
315.0,570,4789.826565
555.0,1062,4796.876521
210.0,435,4799.766205
175.0,382,4802.309245
125.0,292,4804.25867
185.0,389,4806.856917
240.0,510,4810.22141
125.0,285,4812.079291
570.0,679,4816.537326
160.0,351,4818.835128
225.0,483,4821.996302
365.0,611,4825.991918
330.0,646,4830.217379
210.0,391,4832.800936
390.0,692,4837.356967
215.0,433,4840.216432
210.0,417,4842.962046
360.0,714,4847.56686
260.0,495,4850.79258
330.0,576,4854.536884
305.0,624,4858.667353
240.0,498,4861.93716
315.0,503,4865.263175
480.0,714,4870.015737
320.0,553,4873.711403
210.0,409,4876.407468
160.0,423,4879.225631
155.0,392,4881.833799
320.0,661,4886.213358
285.0,525,4889.693007
95.0,300,4891.68146
300.0,569,4895.504975
240.0,449,4898.482905
405.0,575,4902.308305
240.0,494,4905.58281
260.0,472,4908.746591
210.0,495,4912.04584
225.0,496,4915.363334
240.0,497,4918.655832
215.0,394,4921.302873
115.0,290,4923.230471
115.0,291,4925.163982
455.0,736,4930.01131
225.0,503,4933.328804
185.0,398,4935.9587
90.0,266,4937.727715
80.0,280,4939.606803
185.0,370,4942.070563
215.0,395,4944.663852
225.0,386,4947.221682
195.0,377,4949.740838
210.0,441,4952.678225
260.0,504,4956.025326
230.0,464,4959.099067
345.0,623,4963.239861
185.0,366,4965.662638
520.0,653,4969.988183
320.0,588,4973.911267
320.0,495,4977.213804
185.0,367,4979.650063
315.0,557,4983.331917
110.0,302,4985.344598
285.0,561,4989.044033
215.0,367,4991.468835
225.0,502,4994.781626
155.0,368,4997.206285
85.0,262,4998.974116
70.0,253,5000.675022
95.0,285,5002.56711
180.0,357,5004.940983
85.0,290,5006.8644
180.0,374,5009.302403
180.0,364,5011.721836
105.0,294,5013.673389
65.0,267,5015.456637
215.0,491,5018.697046
215.0,386,5021.300774
160.0,370,5023.736287
360.0,663,5028.130391
425.0,691,5032.723694
400.0,660,5037.123626
285.0,613,5041.213628
315.0,571,5045.032648
425.0,663,5049.468603
215.0,503,5052.840096
315.0,536,5056.422175
260.0,466,5059.553874
225.0,379,5062.110688
95.0,269,5063.912068
215.0,425,5066.780839
225.0,505,5070.137265
365.0,537,5073.754193
650.0,945,5080.023352
285.0,602,5084.019508
70.0,378,5086.542711
300.0,609,5090.57391
315.0,474,5093.765411
150.0,400,5096.415919
180.0,474,5099.570432
345.0,670,5104.068022
330.0,579,5107.933652
210.0,490,5111.194256
315.0,459,5114.265386
240.0,516,5117.710462
395.0,690,5122.306055
295.0,733,5127.186972
260.0,469,5130.339861
425.0,592,5134.273097
225.0,509,5137.672003
185.0,377,5140.191807
330.0,503,5143.572655
570.0,899,5149.547796
260.0,472,5152.694998
310.0,622,5156.822595
225.0,498,5160.12779
195.0,480,5163.308046
260.0,506,5166.622334
215.0,476,5169.733494
315.0,579,5173.533714
215.0,516,5176.914268
225.0,470,5179.997949
185.0,431,5182.848763
440.0,514,5186.25499
215.0,477,5189.400666
315.0,558,5193.05634
240.0,505,5196.36712
95.0,268,5198.15007
210.0,495,5201.400258
520.0,604,5205.357243
285.0,615,5209.410548
215.0,470,5212.521496
155.0,376,5215.02547
190.0,382,5217.522859
285.0,538,5221.072265
210.0,376,5223.546202
345.0,571,5227.271296
230.0,426,5230.089058
270.0,514,5233.498229
155.0,293,5235.449873
295.0,608,5239.488104
230.0,520,5242.955831
260.0,581,5246.81644
180.0,409,5249.541766
240.0,451,5252.550891
240.0,502,5255.848093
345.0,631,5260.076061
290.0,515,5263.479847
315.0,553,5267.104217
170.0,387,5269.664401
215.0,413,5272.382734
300.0,627,5276.538623
225.0,443,5279.52449
180.0,374,5281.989396
160.0,344,5284.270597
65.0,264,5286.046122
390.0,844,5291.700794
330.0,677,5296.250838
100.0,290,5298.193218
330.0,658,5302.614622
390.0,712,5307.363842
445.0,928,5313.535726
170.0,504,5316.934627
285.0,460,5320.042444
240.0,407,5322.790695
180.0,414,5325.560018
240.0,415,5328.344995
240.0,501,5331.733341
545.0,770,5336.897998
285.0,536,5340.497494
325.0,586,5344.408075
285.0,601,5348.448048
180.0,392,5351.092881
75.0,298,5353.07977
185.0,461,5356.174676
315.0,779,5361.41016
420.0,814,5366.862133
510.0,649,5371.236636
315.0,524,5374.736109
885.0,1153,5382.456822
360.0,666,5386.950682
210.0,440,5389.916642
240.0,446,5392.903981
65.0,263,5394.687664
115.0,288,5396.631766
230.0,483,5399.905174
595.0,1036,5406.808471
225.0,454,5409.866151
260.0,468,5413.029268
360.0,652,5417.453131
210.0,408,5420.217155
120.0,299,5422.249868
260.0,470,5425.421194
225.0,469,5428.586678
330.0,545,5432.259512
315.0,605,5436.328743
90.0,279,5438.222948
100.0,260,5439.975268
240.0,434,5442.926962
110.0,294,5444.897607
85.0,330,5447.141589
210.0,368,5449.632202
515.0,766,5454.756918
315.0,629,5458.982907
255.0,422,5461.829636
285.0,606,5465.893791
405.0,639,5470.193165
355.0,582,5474.121333
320.0,541,5477.774209
455.0,679,5482.323615
360.0,665,5486.800503
120.0,314,5488.905851
315.0,490,5492.203653
240.0,429,5495.092995
315.0,599,5499.118006
470.0,986,5505.719826
315.0,545,5509.408242
565.0,919,5515.591786
140.0,299,5517.62947
210.0,439,5520.59325
225.0,389,5523.187273
330.0,722,5528.049159
345.0,611,5532.165336
565.0,914,5538.29428
295.0,561,5542.065589
530.0,503,5545.461359
320.0,545,5549.14268
110.0,248,5550.824245
230.0,421,5553.649178
90.0,273,5555.504741
315.0,582,5559.430724
315.0,497,5562.769155
285.0,611,5566.883647
230.0,374,5569.410577
200.0,418,5572.224086
260.0,522,5575.751564
695.0,855,5581.48718
120.0,290,5583.470764
230.0,444,5586.469535
260.0,410,5589.211996
320.0,603,5593.291939
420.0,784,5598.550592
315.0,565,5602.373658
180.0,372,5604.879855
185.0,358,5607.303191
365.0,670,5611.823714
75.0,255,5613.558537
320.0,665,5618.050991
285.0,455,5621.128182
265.0,601,5625.180628
155.0,287,5627.119752
335.0,526,5630.699271
260.0,413,5633.489281
95.0,258,5635.237884
415.0,684,5639.847701
195.0,388,5642.486866
120.0,262,5644.252408
320.0,582,5648.165231
225.0,433,5651.09748
350.0,585,5655.072467
60.0,247,5656.760325
365.0,661,5661.261638
435.0,719,5666.139571
345.0,547,5669.823071
285.0,551,5673.54105
310.0,539,5677.200816
225.0,407,5679.96313
345.0,577,5683.888406
185.0,369,5686.403086
110.0,284,5688.342781
330.0,565,5692.187042
525.0,1021,5699.110576
495.0,672,5703.706861
435.0,684,5708.391659
110.0,274,5710.262395
315.0,760,5715.43714
350.0,593,5719.443781
140.0,265,5721.261412
360.0,624,5725.479946
320.0,561,5729.266173
330.0,633,5733.560953
330.0,570,5737.438797
380.0,675,5742.008399
365.0,638,5746.337277
605.0,735,5751.316422
415.0,786,5756.631149
260.0,459,5759.749149
135.0,290,5761.710059
165.0,383,5764.309591
135.0,290,5766.281132
440.0,647,5770.646105
330.0,616,5774.825661
105.0,290,5776.805567
120.0,265,5778.614196
435.0,679,5783.225306
70.0,252,5784.929312
260.0,401,5787.656423
320.0,750,5792.764791
420.0,635,5797.048114
335.0,549,5800.771198
340.0,484,5804.0336
285.0,564,5807.86808
315.0,512,5811.346215
210.0,423,5814.203919
285.0,510,5817.677112
225.0,485,5820.972953
260.0,414,5823.799212
135.0,275,5825.670834
415.0,737,5830.713742
100.0,259,5832.462278
345.0,642,5836.865712
240.0,367,5839.383584
420.0,723,5844.296036
420.0,865,5850.192467
220.0,370,5852.711199
320.0,578,5856.675537
155.0,288,5858.642897
400.0,582,5862.609247
670.0,932,5868.971395
260.0,436,5871.966778
405.0,705,5876.762528
285.0,406,5879.561162
230.0,423,5882.456351
365.0,551,5886.183983
415.0,656,5890.617452
315.0,522,5894.161436
260.0,438,5897.154368
455.0,482,5900.456283
435.0,715,5905.359131
425.0,634,5909.674035
240.0,448,5912.748192
230.0,464,5915.88706
70.0,272,5917.735403
210.0,427,5920.610837
315.0,538,5924.238844
735.0,938,5930.580054
155.0,301,5932.601815
635.0,653,5937.007702
60.0,254,5938.736822
110.0,280,5940.645408
350.0,562,5944.43959
110.0,279,5946.345294
285.0,559,5950.13139
540.0,561,5953.924809
150.0,287,5955.875792
65.0,276,5957.749724
95.0,263,5959.537628
365.0,603,5963.613924
315.0,597,5967.682656
210.0,369,5970.181724
240.0,488,5973.481156
160.0,360,5975.923422
390.0,602,5979.985425
435.0,629,5984.262795
240.0,455,5987.328583
420.0,578,5991.245442
155.0,284,5993.186916
420.0,688,5997.909207
130.0,292,5999.924838
75.0,254,6001.663486
260.0,426,6004.617847
530.0,578,6008.575324
195.0,355,6011.022992
585.0,1201,6019.234537
240.0,451,6022.340651
265.0,592,6026.402005
210.0,378,6029.004025
425.0,755,6034.088661
380.0,608,6038.212729
500.0,956,6044.686927
210.0,371,6047.207681
420.0,904,6053.424118
300.0,569,6057.316844
405.0,572,6061.239524
365.0,926,6067.590042
230.0,478,6070.881602
165.0,370,6073.445733
230.0,467,6076.629217
370.0,561,6080.437452
285.0,567,6084.288592
395.0,562,6088.097342
600.0,1290,6096.824613
425.0,620,6101.029902
315.0,447,6104.046185
75.0,270,6105.908304
650.0,841,6111.61695
210.0,373,6114.151441
230.0,461,6117.306102
210.0,400,6120.035841
375.0,657,6124.49854
835.0,1225,6132.757439
340.0,614,6136.930546
470.0,893,6142.973146
285.0,550,6146.684129
210.0,360,6149.128328
525.0,1031,6156.119512
255.0,627,6160.383004
355.0,582,6164.324546
710.0,1045,6171.387638
330.0,560,6175.178659
185.0,292,6177.175433
365.0,649,6181.581761
145.0,389,6184.221798
315.0,492,6187.560878
195.0,362,6190.019509
225.0,437,6192.989706
195.0,354,6195.378298
